sample_id,pair_id,window_id,image_path,label,label_id,split
415,771,22,data/processed/frames/771/w00022_f00.jpg,medium,1,train
416,771,22,data/processed/frames/771/w00022_f01.jpg,medium,1,train
417,771,22,data/processed/frames/771/w00022_f02.jpg,medium,1,train
418,771,23,data/processed/frames/771/w00023_f00.jpg,medium,1,train
419,771,23,data/processed/frames/771/w00023_f01.jpg,medium,1,train
420,771,23,data/processed/frames/771/w00023_f02.jpg,medium,1,train
421,771,24,data/processed/frames/771/w00024_f00.jpg,medium,1,train
422,771,24,data/processed/frames/771/w00024_f01.jpg,medium,1,train
423,771,24,data/processed/frames/771/w00024_f02.jpg,medium,1,train
424,771,25,data/processed/frames/771/w00025_f00.jpg,high,2,train
425,771,25,data/processed/frames/771/w00025_f01.jpg,high,2,train
426,771,25,data/processed/frames/771/w00025_f02.jpg,high,2,train
427,771,26,data/processed/frames/771/w00026_f00.jpg,high,2,train
428,771,26,data/processed/frames/771/w00026_f01.jpg,high,2,train
429,771,26,data/processed/frames/771/w00026_f02.jpg,high,2,train
430,771,27,data/processed/frames/771/w00027_f00.jpg,high,2,train
431,771,27,data/processed/frames/771/w00027_f01.jpg,high,2,train
432,771,27,data/processed/frames/771/w00027_f02.jpg,high,2,train
433,771,28,data/processed/frames/771/w00028_f00.jpg,high,2,train
434,771,28,data/processed/frames/771/w00028_f01.jpg,high,2,train
435,771,28,data/processed/frames/771/w00028_f02.jpg,high,2,train
436,771,29,data/processed/frames/771/w00029_f00.jpg,high,2,train
437,771,29,data/processed/frames/771/w00029_f01.jpg,high,2,train
438,771,29,data/processed/frames/771/w00029_f02.jpg,high,2,train
439,771,30,data/processed/frames/771/w00030_f00.jpg,high,2,train
440,771,30,data/processed/frames/771/w00030_f01.jpg,high,2,train
441,771,30,data/processed/frames/771/w00030_f02.jpg,high,2,train
442,771,31,data/processed/frames/771/w00031_f00.jpg,high,2,train
443,771,31,data/processed/frames/771/w00031_f01.jpg,high,2,train
444,771,31,data/processed/frames/771/w00031_f02.jpg,high,2,train
445,771,32,data/processed/frames/771/w00032_f00.jpg,medium,1,train
446,771,32,data/processed/frames/771/w00032_f01.jpg,medium,1,train
447,771,32,data/processed/frames/771/w00032_f02.jpg,medium,1,train
448,771,33,data/processed/frames/771/w00033_f00.jpg,medium,1,train
449,771,33,data/processed/frames/771/w00033_f01.jpg,medium,1,train
450,771,33,data/processed/frames/771/w00033_f02.jpg,medium,1,train
451,771,34,data/processed/frames/771/w00034_f00.jpg,low,0,train
452,771,34,data/processed/frames/771/w00034_f01.jpg,low,0,train
453,771,34,data/processed/frames/771/w00034_f02.jpg,low,0,train
454,771,35,data/processed/frames/771/w00035_f00.jpg,low,0,test
455,771,35,data/processed/frames/771/w00035_f01.jpg,low,0,test
456,771,35,data/processed/frames/771/w00035_f02.jpg,low,0,test
457,771,36,data/processed/frames/771/w00036_f00.jpg,low,0,train
458,771,36,data/processed/frames/771/w00036_f01.jpg,low,0,train
459,771,36,data/processed/frames/771/w00036_f02.jpg,low,0,train
460,771,37,data/processed/frames/771/w00037_f00.jpg,low,0,train
461,771,37,data/processed/frames/771/w00037_f01.jpg,low,0,train
462,771,37,data/processed/frames/771/w00037_f02.jpg,low,0,train
463,771,38,data/processed/frames/771/w00038_f00.jpg,medium,1,train
464,771,38,data/processed/frames/771/w00038_f01.jpg,medium,1,train
465,771,38,data/processed/frames/771/w00038_f02.jpg,medium,1,train
466,771,39,data/processed/frames/771/w00039_f00.jpg,medium,1,train
467,771,39,data/processed/frames/771/w00039_f01.jpg,medium,1,train
468,771,39,data/processed/frames/771/w00039_f02.jpg,medium,1,train
469,771,40,data/processed/frames/771/w00040_f00.jpg,medium,1,train
470,771,40,data/processed/frames/771/w00040_f01.jpg,medium,1,train
471,771,40,data/processed/frames/771/w00040_f02.jpg,medium,1,train
472,771,41,data/processed/frames/771/w00041_f00.jpg,medium,1,val
473,771,41,data/processed/frames/771/w00041_f01.jpg,medium,1,val
474,771,41,data/processed/frames/771/w00041_f02.jpg,medium,1,val
475,771,42,data/processed/frames/771/w00042_f00.jpg,medium,1,train
476,771,42,data/processed/frames/771/w00042_f01.jpg,medium,1,train
477,771,42,data/processed/frames/771/w00042_f02.jpg,medium,1,train
478,771,43,data/processed/frames/771/w00043_f00.jpg,medium,1,train
479,771,43,data/processed/frames/771/w00043_f01.jpg,medium,1,train
480,771,43,data/processed/frames/771/w00043_f02.jpg,medium,1,train
481,771,44,data/processed/frames/771/w00044_f00.jpg,medium,1,val
482,771,44,data/processed/frames/771/w00044_f01.jpg,medium,1,val
483,771,44,data/processed/frames/771/w00044_f02.jpg,medium,1,val
484,771,45,data/processed/frames/771/w00045_f00.jpg,high,2,train
485,771,45,data/processed/frames/771/w00045_f01.jpg,high,2,train
486,771,45,data/processed/frames/771/w00045_f02.jpg,high,2,train
487,771,46,data/processed/frames/771/w00046_f00.jpg,high,2,test
488,771,46,data/processed/frames/771/w00046_f01.jpg,high,2,test
489,771,46,data/processed/frames/771/w00046_f02.jpg,high,2,test
490,771,47,data/processed/frames/771/w00047_f00.jpg,high,2,test
491,771,47,data/processed/frames/771/w00047_f01.jpg,high,2,test
492,771,47,data/processed/frames/771/w00047_f02.jpg,high,2,test
493,771,48,data/processed/frames/771/w00048_f00.jpg,high,2,val
494,771,48,data/processed/frames/771/w00048_f01.jpg,high,2,val
495,771,48,data/processed/frames/771/w00048_f02.jpg,high,2,val
496,771,49,data/processed/frames/771/w00049_f00.jpg,high,2,train
497,771,49,data/processed/frames/771/w00049_f01.jpg,high,2,train
498,771,49,data/processed/frames/771/w00049_f02.jpg,high,2,train
499,771,50,data/processed/frames/771/w00050_f00.jpg,medium,1,train
500,771,50,data/processed/frames/771/w00050_f01.jpg,medium,1,train
501,771,50,data/processed/frames/771/w00050_f02.jpg,medium,1,train
502,771,51,data/processed/frames/771/w00051_f00.jpg,medium,1,train
503,771,51,data/processed/frames/771/w00051_f01.jpg,medium,1,train
504,775,0,data/processed/frames/775/w00000_f00.jpg,medium,1,val
505,775,0,data/processed/frames/775/w00000_f01.jpg,medium,1,val
506,775,0,data/processed/frames/775/w00000_f02.jpg,medium,1,val
507,775,1,data/processed/frames/775/w00001_f00.jpg,low,0,train
508,775,1,data/processed/frames/775/w00001_f01.jpg,low,0,train
509,775,1,data/processed/frames/775/w00001_f02.jpg,low,0,train
510,775,2,data/processed/frames/775/w00002_f00.jpg,low,0,train
511,775,2,data/processed/frames/775/w00002_f01.jpg,low,0,train
512,775,2,data/processed/frames/775/w00002_f02.jpg,low,0,train
513,775,3,data/processed/frames/775/w00003_f00.jpg,medium,1,train
514,775,3,data/processed/frames/775/w00003_f01.jpg,medium,1,train
515,775,3,data/processed/frames/775/w00003_f02.jpg,medium,1,train
516,775,4,data/processed/frames/775/w00004_f00.jpg,low,0,train
517,775,4,data/processed/frames/775/w00004_f01.jpg,low,0,train
518,775,4,data/processed/frames/775/w00004_f02.jpg,low,0,train
519,775,5,data/processed/frames/775/w00005_f00.jpg,low,0,train
520,775,5,data/processed/frames/775/w00005_f01.jpg,low,0,train
521,775,5,data/processed/frames/775/w00005_f02.jpg,low,0,train
522,775,6,data/processed/frames/775/w00006_f00.jpg,medium,1,val
523,775,6,data/processed/frames/775/w00006_f01.jpg,medium,1,val
524,775,6,data/processed/frames/775/w00006_f02.jpg,medium,1,val
525,775,7,data/processed/frames/775/w00007_f00.jpg,medium,1,train
526,775,7,data/processed/frames/775/w00007_f01.jpg,medium,1,train
527,775,7,data/processed/frames/775/w00007_f02.jpg,medium,1,train
528,775,8,data/processed/frames/775/w00008_f00.jpg,medium,1,test
529,775,8,data/processed/frames/775/w00008_f01.jpg,medium,1,test
530,775,8,data/processed/frames/775/w00008_f02.jpg,medium,1,test
531,775,9,data/processed/frames/775/w00009_f00.jpg,medium,1,train
532,775,9,data/processed/frames/775/w00009_f01.jpg,medium,1,train
533,775,9,data/processed/frames/775/w00009_f02.jpg,medium,1,train
534,775,10,data/processed/frames/775/w00010_f00.jpg,medium,1,train
535,775,10,data/processed/frames/775/w00010_f01.jpg,medium,1,train
536,775,10,data/processed/frames/775/w00010_f02.jpg,medium,1,train
537,775,11,data/processed/frames/775/w00011_f00.jpg,medium,1,train
538,775,11,data/processed/frames/775/w00011_f01.jpg,medium,1,train
539,775,11,data/processed/frames/775/w00011_f02.jpg,medium,1,train
540,775,12,data/processed/frames/775/w00012_f00.jpg,medium,1,val
541,775,12,data/processed/frames/775/w00012_f01.jpg,medium,1,val
542,775,12,data/processed/frames/775/w00012_f02.jpg,medium,1,val
543,775,13,data/processed/frames/775/w00013_f00.jpg,high,2,val
544,775,13,data/processed/frames/775/w00013_f01.jpg,high,2,val
545,775,13,data/processed/frames/775/w00013_f02.jpg,high,2,val
546,775,14,data/processed/frames/775/w00014_f00.jpg,high,2,train
547,775,14,data/processed/frames/775/w00014_f01.jpg,high,2,train
548,775,14,data/processed/frames/775/w00014_f02.jpg,high,2,train
549,775,15,data/processed/frames/775/w00015_f00.jpg,high,2,test
550,775,15,data/processed/frames/775/w00015_f01.jpg,high,2,test
551,775,15,data/processed/frames/775/w00015_f02.jpg,high,2,test
552,775,16,data/processed/frames/775/w00016_f00.jpg,high,2,train
553,775,16,data/processed/frames/775/w00016_f01.jpg,high,2,train
554,775,16,data/processed/frames/775/w00016_f02.jpg,high,2,train
555,775,17,data/processed/frames/775/w00017_f00.jpg,high,2,train
556,775,17,data/processed/frames/775/w00017_f01.jpg,high,2,train
557,775,17,data/processed/frames/775/w00017_f02.jpg,high,2,train
558,775,18,data/processed/frames/775/w00018_f00.jpg,high,2,val
559,775,18,data/processed/frames/775/w00018_f01.jpg,high,2,val
560,775,18,data/processed/frames/775/w00018_f02.jpg,high,2,val
561,775,19,data/processed/frames/775/w00019_f00.jpg,high,2,val
562,775,19,data/processed/frames/775/w00019_f01.jpg,high,2,val
563,775,19,data/processed/frames/775/w00019_f02.jpg,high,2,val
564,775,20,data/processed/frames/775/w00020_f00.jpg,high,2,val
565,775,20,data/processed/frames/775/w00020_f01.jpg,high,2,val
566,775,20,data/processed/frames/775/w00020_f02.jpg,high,2,val
567,775,21,data/processed/frames/775/w00021_f00.jpg,medium,1,val
568,775,21,data/processed/frames/775/w00021_f01.jpg,medium,1,val
569,775,21,data/processed/frames/775/w00021_f02.jpg,medium,1,val
570,775,22,data/processed/frames/775/w00022_f00.jpg,medium,1,train
571,775,22,data/processed/frames/775/w00022_f01.jpg,medium,1,train
572,775,22,data/processed/frames/775/w00022_f02.jpg,medium,1,train
573,775,23,data/processed/frames/775/w00023_f00.jpg,medium,1,val
574,775,23,data/processed/frames/775/w00023_f01.jpg,medium,1,val
575,775,23,data/processed/frames/775/w00023_f02.jpg,medium,1,val
576,775,24,data/processed/frames/775/w00024_f00.jpg,low,0,train
577,775,24,data/processed/frames/775/w00024_f01.jpg,low,0,train
578,775,24,data/processed/frames/775/w00024_f02.jpg,low,0,train
579,775,25,data/processed/frames/775/w00025_f00.jpg,medium,1,test
580,775,25,data/processed/frames/775/w00025_f01.jpg,medium,1,test
581,775,25,data/processed/frames/775/w00025_f02.jpg,medium,1,test
582,775,26,data/processed/frames/775/w00026_f00.jpg,medium,1,train
583,775,26,data/processed/frames/775/w00026_f01.jpg,medium,1,train
584,775,26,data/processed/frames/775/w00026_f02.jpg,medium,1,train
585,775,27,data/processed/frames/775/w00027_f00.jpg,medium,1,test
586,775,27,data/processed/frames/775/w00027_f01.jpg,medium,1,test
587,775,27,data/processed/frames/775/w00027_f02.jpg,medium,1,test
588,775,28,data/processed/frames/775/w00028_f00.jpg,medium,1,train
589,775,28,data/processed/frames/775/w00028_f01.jpg,medium,1,train
590,775,28,data/processed/frames/775/w00028_f02.jpg,medium,1,train
591,775,29,data/processed/frames/775/w00029_f00.jpg,medium,1,test
592,775,29,data/processed/frames/775/w00029_f01.jpg,medium,1,test
593,775,29,data/processed/frames/775/w00029_f02.jpg,medium,1,test
594,775,30,data/processed/frames/775/w00030_f00.jpg,medium,1,train
595,775,30,data/processed/frames/775/w00030_f01.jpg,medium,1,train
596,775,30,data/processed/frames/775/w00030_f02.jpg,medium,1,train
597,775,31,data/processed/frames/775/w00031_f00.jpg,medium,1,train
598,775,31,data/processed/frames/775/w00031_f01.jpg,medium,1,train
599,775,31,data/processed/frames/775/w00031_f02.jpg,medium,1,train
600,775,32,data/processed/frames/775/w00032_f00.jpg,medium,1,train
601,775,32,data/processed/frames/775/w00032_f01.jpg,medium,1,train
602,775,32,data/processed/frames/775/w00032_f02.jpg,medium,1,train
603,775,33,data/processed/frames/775/w00033_f00.jpg,medium,1,train
604,775,33,data/processed/frames/775/w00033_f01.jpg,medium,1,train
605,775,33,data/processed/frames/775/w00033_f02.jpg,medium,1,train
606,775,34,data/processed/frames/775/w00034_f00.jpg,medium,1,train
607,775,34,data/processed/frames/775/w00034_f01.jpg,medium,1,train
608,775,34,data/processed/frames/775/w00034_f02.jpg,medium,1,train
609,775,35,data/processed/frames/775/w00035_f00.jpg,medium,1,val
610,775,35,data/processed/frames/775/w00035_f01.jpg,medium,1,val
611,775,35,data/processed/frames/775/w00035_f02.jpg,medium,1,val
612,775,36,data/processed/frames/775/w00036_f00.jpg,medium,1,train
613,775,36,data/processed/frames/775/w00036_f01.jpg,medium,1,train
614,775,36,data/processed/frames/775/w00036_f02.jpg,medium,1,train
615,775,37,data/processed/frames/775/w00037_f00.jpg,medium,1,train
616,775,37,data/processed/frames/775/w00037_f01.jpg,medium,1,train
617,775,37,data/processed/frames/775/w00037_f02.jpg,medium,1,train
618,775,38,data/processed/frames/775/w00038_f00.jpg,medium,1,val
619,775,38,data/processed/frames/775/w00038_f01.jpg,medium,1,val
620,775,38,data/processed/frames/775/w00038_f02.jpg,medium,1,val
621,775,39,data/processed/frames/775/w00039_f00.jpg,medium,1,test
622,775,39,data/processed/frames/775/w00039_f01.jpg,medium,1,test
623,775,39,data/processed/frames/775/w00039_f02.jpg,medium,1,test
624,775,40,data/processed/frames/775/w00040_f00.jpg,medium,1,train
625,775,40,data/processed/frames/775/w00040_f01.jpg,medium,1,train
626,775,40,data/processed/frames/775/w00040_f02.jpg,medium,1,train
627,775,41,data/processed/frames/775/w00041_f00.jpg,medium,1,test
628,775,41,data/processed/frames/775/w00041_f01.jpg,medium,1,test
629,775,41,data/processed/frames/775/w00041_f02.jpg,medium,1,test
630,775,42,data/processed/frames/775/w00042_f00.jpg,medium,1,train
631,775,42,data/processed/frames/775/w00042_f01.jpg,medium,1,train
632,775,42,data/processed/frames/775/w00042_f02.jpg,medium,1,train
633,775,43,data/processed/frames/775/w00043_f00.jpg,medium,1,test
634,775,43,data/processed/frames/775/w00043_f01.jpg,medium,1,test
635,775,43,data/processed/frames/775/w00043_f02.jpg,medium,1,test
636,775,44,data/processed/frames/775/w00044_f00.jpg,medium,1,train
637,775,44,data/processed/frames/775/w00044_f01.jpg,medium,1,train
638,775,44,data/processed/frames/775/w00044_f02.jpg,medium,1,train
639,775,45,data/processed/frames/775/w00045_f00.jpg,medium,1,test
640,775,45,data/processed/frames/775/w00045_f01.jpg,medium,1,test
641,775,45,data/processed/frames/775/w00045_f02.jpg,medium,1,test
642,775,46,data/processed/frames/775/w00046_f00.jpg,medium,1,test
643,775,46,data/processed/frames/775/w00046_f01.jpg,medium,1,test
644,775,46,data/processed/frames/775/w00046_f02.jpg,medium,1,test
645,775,47,data/processed/frames/775/w00047_f00.jpg,medium,1,test
646,775,47,data/processed/frames/775/w00047_f01.jpg,medium,1,test
647,775,47,data/processed/frames/775/w00047_f02.jpg,medium,1,test
648,775,48,data/processed/frames/775/w00048_f00.jpg,medium,1,val
649,775,48,data/processed/frames/775/w00048_f01.jpg,medium,1,val
650,775,48,data/processed/frames/775/w00048_f02.jpg,medium,1,val
651,775,49,data/processed/frames/775/w00049_f00.jpg,medium,1,train
652,775,49,data/processed/frames/775/w00049_f01.jpg,medium,1,train
653,775,49,data/processed/frames/775/w00049_f02.jpg,medium,1,train
654,775,50,data/processed/frames/775/w00050_f00.jpg,medium,1,val
655,775,50,data/processed/frames/775/w00050_f01.jpg,medium,1,val
656,775,50,data/processed/frames/775/w00050_f02.jpg,medium,1,val
657,775,51,data/processed/frames/775/w00051_f00.jpg,medium,1,train
658,775,51,data/processed/frames/775/w00051_f01.jpg,medium,1,train
659,775,51,data/processed/frames/775/w00051_f02.jpg,medium,1,train
660,775,52,data/processed/frames/775/w00052_f00.jpg,medium,1,train
661,775,52,data/processed/frames/775/w00052_f01.jpg,medium,1,train
662,775,52,data/processed/frames/775/w00052_f02.jpg,medium,1,train
663,775,53,data/processed/frames/775/w00053_f00.jpg,medium,1,train
664,775,53,data/processed/frames/775/w00053_f01.jpg,medium,1,train
665,775,53,data/processed/frames/775/w00053_f02.jpg,medium,1,train
666,775,54,data/processed/frames/775/w00054_f00.jpg,medium,1,train
667,775,54,data/processed/frames/775/w00054_f01.jpg,medium,1,train
668,775,54,data/processed/frames/775/w00054_f02.jpg,medium,1,train
669,775,55,data/processed/frames/775/w00055_f00.jpg,high,2,train
670,775,55,data/processed/frames/775/w00055_f01.jpg,high,2,train
671,775,55,data/processed/frames/775/w00055_f02.jpg,high,2,train
672,775,56,data/processed/frames/775/w00056_f00.jpg,medium,1,train
673,775,56,data/processed/frames/775/w00056_f01.jpg,medium,1,train
674,775,56,data/processed/frames/775/w00056_f02.jpg,medium,1,train
675,775,57,data/processed/frames/775/w00057_f00.jpg,medium,1,train
676,775,57,data/processed/frames/775/w00057_f01.jpg,medium,1,train
677,775,57,data/processed/frames/775/w00057_f02.jpg,medium,1,train
678,776,0,data/processed/frames/776/w00000_f00.jpg,high,2,train
679,776,0,data/processed/frames/776/w00000_f01.jpg,high,2,train
680,776,0,data/processed/frames/776/w00000_f02.jpg,high,2,train
681,776,1,data/processed/frames/776/w00001_f00.jpg,medium,1,train
682,776,1,data/processed/frames/776/w00001_f01.jpg,medium,1,train
683,776,1,data/processed/frames/776/w00001_f02.jpg,medium,1,train
684,776,2,data/processed/frames/776/w00002_f00.jpg,medium,1,train
685,776,2,data/processed/frames/776/w00002_f01.jpg,medium,1,train
686,776,2,data/processed/frames/776/w00002_f02.jpg,medium,1,train
687,776,3,data/processed/frames/776/w00003_f00.jpg,medium,1,train
688,776,3,data/processed/frames/776/w00003_f01.jpg,medium,1,train
689,776,3,data/processed/frames/776/w00003_f02.jpg,medium,1,train
690,776,4,data/processed/frames/776/w00004_f00.jpg,medium,1,train
691,776,4,data/processed/frames/776/w00004_f01.jpg,medium,1,train
692,776,4,data/processed/frames/776/w00004_f02.jpg,medium,1,train
693,776,5,data/processed/frames/776/w00005_f00.jpg,low,0,train
694,776,5,data/processed/frames/776/w00005_f01.jpg,low,0,train
695,776,5,data/processed/frames/776/w00005_f02.jpg,low,0,train
696,776,6,data/processed/frames/776/w00006_f00.jpg,medium,1,train
697,776,6,data/processed/frames/776/w00006_f01.jpg,medium,1,train
698,776,6,data/processed/frames/776/w00006_f02.jpg,medium,1,train
699,776,7,data/processed/frames/776/w00007_f00.jpg,low,0,test
700,776,7,data/processed/frames/776/w00007_f01.jpg,low,0,test
701,776,7,data/processed/frames/776/w00007_f02.jpg,low,0,test
702,776,8,data/processed/frames/776/w00008_f00.jpg,medium,1,train
703,776,8,data/processed/frames/776/w00008_f01.jpg,medium,1,train
704,776,8,data/processed/frames/776/w00008_f02.jpg,medium,1,train
705,776,9,data/processed/frames/776/w00009_f00.jpg,medium,1,val
706,776,9,data/processed/frames/776/w00009_f01.jpg,medium,1,val
707,776,9,data/processed/frames/776/w00009_f02.jpg,medium,1,val
708,776,10,data/processed/frames/776/w00010_f00.jpg,low,0,train
709,776,10,data/processed/frames/776/w00010_f01.jpg,low,0,train
710,776,10,data/processed/frames/776/w00010_f02.jpg,low,0,train
711,776,11,data/processed/frames/776/w00011_f00.jpg,low,0,train
712,776,11,data/processed/frames/776/w00011_f01.jpg,low,0,train
713,776,11,data/processed/frames/776/w00011_f02.jpg,low,0,train
714,776,12,data/processed/frames/776/w00012_f00.jpg,low,0,val
715,776,12,data/processed/frames/776/w00012_f01.jpg,low,0,val
716,776,12,data/processed/frames/776/w00012_f02.jpg,low,0,val
717,776,13,data/processed/frames/776/w00013_f00.jpg,low,0,train
718,776,13,data/processed/frames/776/w00013_f01.jpg,low,0,train
719,776,13,data/processed/frames/776/w00013_f02.jpg,low,0,train
720,776,14,data/processed/frames/776/w00014_f00.jpg,medium,1,test
721,776,14,data/processed/frames/776/w00014_f01.jpg,medium,1,test
722,776,14,data/processed/frames/776/w00014_f02.jpg,medium,1,test
723,776,15,data/processed/frames/776/w00015_f00.jpg,medium,1,test
724,776,15,data/processed/frames/776/w00015_f01.jpg,medium,1,test
725,776,15,data/processed/frames/776/w00015_f02.jpg,medium,1,test
726,776,16,data/processed/frames/776/w00016_f00.jpg,high,2,train
727,776,16,data/processed/frames/776/w00016_f01.jpg,high,2,train
728,776,16,data/processed/frames/776/w00016_f02.jpg,high,2,train
729,776,17,data/processed/frames/776/w00017_f00.jpg,high,2,test
730,776,17,data/processed/frames/776/w00017_f01.jpg,high,2,test
731,776,17,data/processed/frames/776/w00017_f02.jpg,high,2,test
732,776,18,data/processed/frames/776/w00018_f00.jpg,high,2,train
733,776,18,data/processed/frames/776/w00018_f01.jpg,high,2,train
734,776,18,data/processed/frames/776/w00018_f02.jpg,high,2,train
735,776,19,data/processed/frames/776/w00019_f00.jpg,high,2,train
736,776,19,data/processed/frames/776/w00019_f01.jpg,high,2,train
737,776,19,data/processed/frames/776/w00019_f02.jpg,high,2,train
738,776,20,data/processed/frames/776/w00020_f00.jpg,high,2,train
739,776,20,data/processed/frames/776/w00020_f01.jpg,high,2,train
740,776,20,data/processed/frames/776/w00020_f02.jpg,high,2,train
741,776,21,data/processed/frames/776/w00021_f00.jpg,medium,1,test
742,776,21,data/processed/frames/776/w00021_f01.jpg,medium,1,test
743,776,21,data/processed/frames/776/w00021_f02.jpg,medium,1,test
744,776,22,data/processed/frames/776/w00022_f00.jpg,medium,1,train
745,776,22,data/processed/frames/776/w00022_f01.jpg,medium,1,train
746,776,22,data/processed/frames/776/w00022_f02.jpg,medium,1,train
747,776,23,data/processed/frames/776/w00023_f00.jpg,medium,1,test
748,776,23,data/processed/frames/776/w00023_f01.jpg,medium,1,test
749,776,23,data/processed/frames/776/w00023_f02.jpg,medium,1,test
750,776,24,data/processed/frames/776/w00024_f00.jpg,medium,1,train
751,776,24,data/processed/frames/776/w00024_f01.jpg,medium,1,train
752,776,24,data/processed/frames/776/w00024_f02.jpg,medium,1,train
753,776,25,data/processed/frames/776/w00025_f00.jpg,medium,1,train
754,776,25,data/processed/frames/776/w00025_f01.jpg,medium,1,train
755,776,25,data/processed/frames/776/w00025_f02.jpg,medium,1,train
756,776,26,data/processed/frames/776/w00026_f00.jpg,medium,1,test
757,776,26,data/processed/frames/776/w00026_f01.jpg,medium,1,test
758,776,26,data/processed/frames/776/w00026_f02.jpg,medium,1,test
759,776,27,data/processed/frames/776/w00027_f00.jpg,medium,1,val
760,776,27,data/processed/frames/776/w00027_f01.jpg,medium,1,val
761,776,27,data/processed/frames/776/w00027_f02.jpg,medium,1,val
762,776,28,data/processed/frames/776/w00028_f00.jpg,medium,1,train
763,776,28,data/processed/frames/776/w00028_f01.jpg,medium,1,train
764,776,28,data/processed/frames/776/w00028_f02.jpg,medium,1,train
765,776,29,data/processed/frames/776/w00029_f00.jpg,medium,1,test
766,776,29,data/processed/frames/776/w00029_f01.jpg,medium,1,test
767,776,29,data/processed/frames/776/w00029_f02.jpg,medium,1,test
768,776,30,data/processed/frames/776/w00030_f00.jpg,medium,1,test
769,776,30,data/processed/frames/776/w00030_f01.jpg,medium,1,test
770,776,30,data/processed/frames/776/w00030_f02.jpg,medium,1,test
771,776,31,data/processed/frames/776/w00031_f00.jpg,medium,1,val
772,776,31,data/processed/frames/776/w00031_f01.jpg,medium,1,val
773,776,31,data/processed/frames/776/w00031_f02.jpg,medium,1,val
774,776,32,data/processed/frames/776/w00032_f00.jpg,medium,1,train
775,776,32,data/processed/frames/776/w00032_f01.jpg,medium,1,train
776,776,32,data/processed/frames/776/w00032_f02.jpg,medium,1,train
777,776,33,data/processed/frames/776/w00033_f00.jpg,medium,1,train
778,776,33,data/processed/frames/776/w00033_f01.jpg,medium,1,train
779,776,33,data/processed/frames/776/w00033_f02.jpg,medium,1,train
780,776,34,data/processed/frames/776/w00034_f00.jpg,high,2,train
781,776,34,data/processed/frames/776/w00034_f01.jpg,high,2,train
782,776,34,data/processed/frames/776/w00034_f02.jpg,high,2,train
783,776,35,data/processed/frames/776/w00035_f00.jpg,high,2,train
784,776,35,data/processed/frames/776/w00035_f01.jpg,high,2,train
785,776,35,data/processed/frames/776/w00035_f02.jpg,high,2,train
786,776,36,data/processed/frames/776/w00036_f00.jpg,high,2,train
787,776,36,data/processed/frames/776/w00036_f01.jpg,high,2,train
788,776,36,data/processed/frames/776/w00036_f02.jpg,high,2,train
789,776,37,data/processed/frames/776/w00037_f00.jpg,high,2,train
790,776,37,data/processed/frames/776/w00037_f01.jpg,high,2,train
791,776,37,data/processed/frames/776/w00037_f02.jpg,high,2,train
792,776,38,data/processed/frames/776/w00038_f00.jpg,high,2,val
793,776,38,data/processed/frames/776/w00038_f01.jpg,high,2,val
794,776,38,data/processed/frames/776/w00038_f02.jpg,high,2,val
795,776,39,data/processed/frames/776/w00039_f00.jpg,high,2,test
796,776,39,data/processed/frames/776/w00039_f01.jpg,high,2,test
797,776,39,data/processed/frames/776/w00039_f02.jpg,high,2,test
798,776,40,data/processed/frames/776/w00040_f00.jpg,high,2,train
799,776,40,data/processed/frames/776/w00040_f01.jpg,high,2,train
800,776,40,data/processed/frames/776/w00040_f02.jpg,high,2,train
801,776,41,data/processed/frames/776/w00041_f00.jpg,high,2,test
802,776,41,data/processed/frames/776/w00041_f01.jpg,high,2,test
803,776,41,data/processed/frames/776/w00041_f02.jpg,high,2,test
804,776,42,data/processed/frames/776/w00042_f00.jpg,high,2,train
805,776,42,data/processed/frames/776/w00042_f01.jpg,high,2,train
806,776,42,data/processed/frames/776/w00042_f02.jpg,high,2,train
807,776,43,data/processed/frames/776/w00043_f00.jpg,medium,1,val
808,776,43,data/processed/frames/776/w00043_f01.jpg,medium,1,val
809,776,43,data/processed/frames/776/w00043_f02.jpg,medium,1,val
810,776,44,data/processed/frames/776/w00044_f00.jpg,low,0,test
811,776,44,data/processed/frames/776/w00044_f01.jpg,low,0,test
812,776,44,data/processed/frames/776/w00044_f02.jpg,low,0,test
813,776,45,data/processed/frames/776/w00045_f00.jpg,low,0,val
814,776,45,data/processed/frames/776/w00045_f01.jpg,low,0,val
815,776,45,data/processed/frames/776/w00045_f02.jpg,low,0,val
816,776,46,data/processed/frames/776/w00046_f00.jpg,low,0,test
817,776,46,data/processed/frames/776/w00046_f01.jpg,low,0,test
818,776,46,data/processed/frames/776/w00046_f02.jpg,low,0,test
819,776,47,data/processed/frames/776/w00047_f00.jpg,low,0,train
820,776,47,data/processed/frames/776/w00047_f01.jpg,low,0,train
821,776,47,data/processed/frames/776/w00047_f02.jpg,low,0,train
822,776,48,data/processed/frames/776/w00048_f00.jpg,medium,1,train
823,776,48,data/processed/frames/776/w00048_f01.jpg,medium,1,train
824,776,48,data/processed/frames/776/w00048_f02.jpg,medium,1,train
825,776,49,data/processed/frames/776/w00049_f00.jpg,medium,1,train
826,776,49,data/processed/frames/776/w00049_f01.jpg,medium,1,train
827,776,49,data/processed/frames/776/w00049_f02.jpg,medium,1,train
828,776,50,data/processed/frames/776/w00050_f00.jpg,medium,1,train
829,776,50,data/processed/frames/776/w00050_f01.jpg,medium,1,train
